requested_date_ad,scrape_date_bs,row_count,requested_date_ad_dt,history_confidence_band,row_depth_severity,exclude_from_default_model_window,manual_review,policy_action
2018-11-12,"कार्तिक २६, २०७५",63,2018-11-12,stronger_historical,medium,False,False,flag_only
2018-11-15,"कार्तिक २९, २०७५",63,2018-11-15,stronger_historical,medium,False,False,flag_only
2019-02-10,"माघ २७, २०७५",63,2019-02-10,stronger_historical,medium,False,False,flag_only
2019-02-13,"फाल्गुण ०१, २०७५",63,2019-02-13,stronger_historical,medium,False,False,flag_only
2019-03-03,"फाल्गुण १९, २०७५",63,2019-03-03,stronger_historical,medium,False,False,flag_only
2019-03-07,"फाल्गुण २३, २०७५",63,2019-03-07,stronger_historical,medium,False,False,flag_only
2019-03-11,"फाल्गुण २७, २०७५",63,2019-03-11,stronger_historical,medium,False,False,flag_only
2019-03-13,"फाल्गुण २९, २०७५",63,2019-03-13,stronger_historical,medium,False,False,flag_only
2019-03-18,"चैत ०४, २०७५",63,2019-03-18,stronger_historical,medium,False,False,flag_only
2019-03-23,"चैत ०९, २०७५",63,2019-03-23,stronger_historical,medium,False,False,flag_only
2019-05-07,"बैशाख २४, २०७६",63,2019-05-07,stronger_historical,medium,False,False,flag_only
2019-05-08,"बैशाख २५, २०७६",63,2019-05-08,stronger_historical,medium,False,False,flag_only
2019-05-09,"बैशाख २६, २०७६",63,2019-05-09,stronger_historical,medium,False,False,flag_only
2019-05-10,"बैशाख २७, २०७६",63,2019-05-10,stronger_historical,medium,False,False,flag_only
2019-05-11,"बैशाख २८, २०७६",63,2019-05-11,stronger_historical,medium,False,False,flag_only
2019-05-19,"जेठ ०५, २०७६",63,2019-05-19,stronger_historical,medium,False,False,flag_only
2019-05-20,"जेठ ०६, २०७६",63,2019-05-20,stronger_historical,medium,False,False,flag_only
2019-05-21,"जेठ ०७, २०७६",63,2019-05-21,stronger_historical,medium,False,False,flag_only
2019-05-22,"जेठ ०८, २०७६",63,2019-05-22,stronger_historical,medium,False,False,flag_only
2019-05-23,"जेठ ०९, २०७६",63,2019-05-23,stronger_historical,medium,False,False,flag_only
2019-05-24,"जेठ १०, २०७६",63,2019-05-24,stronger_historical,medium,False,False,flag_only
2019-05-25,"जेठ ११, २०७६",63,2019-05-25,stronger_historical,medium,False,False,flag_only
2019-10-09,"असोज २२, २०७६",63,2019-10-09,stronger_historical,medium,False,False,flag_only
2020-04-04,"चैत २२, २०७६",63,2020-04-04,stronger_historical,medium,False,False,flag_only
2020-05-28,"जेठ १५, २०७७",63,2020-05-28,stronger_historical,medium,False,False,flag_only
2020-05-29,"जेठ १६, २०७७",63,2020-05-29,stronger_historical,medium,False,False,flag_only
2020-06-02,"जेठ २०, २०७७",63,2020-06-02,stronger_historical,medium,False,False,flag_only
2020-06-06,"जेठ २४, २०७७",63,2020-06-06,stronger_historical,medium,False,False,flag_only
2020-06-29,"असार १५, २०७७",63,2020-06-29,stronger_historical,medium,False,False,flag_only
2020-07-02,"असार १८, २०७७",63,2020-07-02,stronger_historical,medium,False,False,flag_only
2020-07-04,"असार २०, २०७७",63,2020-07-04,stronger_historical,medium,False,False,flag_only
2013-11-13,"कार्तिक २७, २०७०",64,2013-11-13,low_confidence_historical,medium,False,False,flag_only
2013-11-17,"मङ्सिर ०२, २०७०",64,2013-11-17,low_confidence_historical,medium,False,False,flag_only
2014-07-02,"असार १८, २०७१",64,2014-07-02,low_confidence_historical,medium,False,False,flag_only
2014-07-04,"असार २०, २०७१",64,2014-07-04,low_confidence_historical,medium,False,False,flag_only
2014-07-05,"असार २१, २०७१",64,2014-07-05,low_confidence_historical,medium,False,False,flag_only
2014-07-06,"असार २२, २०७१",64,2014-07-06,low_confidence_historical,medium,False,False,flag_only
2014-07-16,"असार ३२, २०७१",64,2014-07-16,low_confidence_historical,medium,False,False,flag_only
2014-08-17,"भदौ ०१, २०७१",64,2014-08-17,low_confidence_historical,medium,False,False,flag_only
2014-08-27,"भदौ ११, २०७१",64,2014-08-27,low_confidence_historical,medium,False,False,flag_only
2014-09-02,"भदौ १७, २०७१",64,2014-09-02,low_confidence_historical,medium,False,False,flag_only
2014-09-07,"भदौ २२, २०७१",64,2014-09-07,low_confidence_historical,medium,False,False,flag_only
2014-09-08,"भदौ २३, २०७१",64,2014-09-08,low_confidence_historical,medium,False,False,flag_only
2014-10-25,"कार्तिक ०८, २०७१",64,2014-10-25,low_confidence_historical,medium,False,False,flag_only
2014-11-30,"मङ्सिर १४, २०७१",64,2014-11-30,medium_confidence_historical,medium,False,False,flag_only
2015-05-02,"बैशाख १९, २०७२",64,2015-05-02,stronger_historical,medium,False,False,flag_only
2015-10-25,"कार्तिक ०८, २०७२",64,2015-10-25,stronger_historical,medium,False,False,flag_only
2016-10-10,"असोज २४, २०७३",64,2016-10-10,stronger_historical,medium,False,False,flag_only
2017-09-11,"भदौ २६, २०७४",64,2017-09-11,stronger_historical,medium,False,False,flag_only
2017-10-12,"असोज २६, २०७४",64,2017-10-12,stronger_historical,medium,False,False,flag_only
2017-10-23,"कार्तिक ०६, २०७४",64,2017-10-23,stronger_historical,medium,False,False,flag_only
2017-10-25,"कार्तिक ०८, २०७४",64,2017-10-25,stronger_historical,medium,False,False,flag_only
2017-10-26,"कार्तिक ०९, २०७४",64,2017-10-26,stronger_historical,medium,False,False,flag_only
2017-10-29,"कार्तिक १२, २०७४",64,2017-10-29,stronger_historical,medium,False,False,flag_only
2017-10-31,"कार्तिक १४, २०७४",64,2017-10-31,stronger_historical,medium,False,False,flag_only
2017-11-01,"कार्तिक १५, २०७४",64,2017-11-01,stronger_historical,medium,False,False,flag_only
2017-11-02,"कार्तिक १६, २०७४",64,2017-11-02,stronger_historical,medium,False,False,flag_only
2017-11-03,"कार्तिक १७, २०७४",64,2017-11-03,stronger_historical,medium,False,False,flag_only
2017-11-06,"कार्तिक २०, २०७४",64,2017-11-06,stronger_historical,medium,False,False,flag_only
2017-11-10,"कार्तिक २४, २०७४",64,2017-11-10,stronger_historical,medium,False,False,flag_only
2017-12-08,"मङ्सिर २२, २०७४",64,2017-12-08,stronger_historical,medium,False,False,flag_only
2017-12-09,"मङ्सिर २३, २०७४",64,2017-12-09,stronger_historical,medium,False,False,flag_only
2018-01-22,"माघ ०८, २०७४",64,2018-01-22,stronger_historical,medium,False,False,flag_only
2018-02-11,"माघ २८, २०७४",64,2018-02-11,stronger_historical,medium,False,False,flag_only
2018-02-12,"माघ २९, २०७४",64,2018-02-12,stronger_historical,medium,False,False,flag_only
2018-02-13,"फाल्गुण ०१, २०७४",64,2018-02-13,stronger_historical,medium,False,False,flag_only
2018-05-22,"जेठ ०८, २०७५",64,2018-05-22,stronger_historical,medium,False,False,flag_only
2018-05-23,"जेठ ०९, २०७५",64,2018-05-23,stronger_historical,medium,False,False,flag_only
2018-05-25,"जेठ ११, २०७५",64,2018-05-25,stronger_historical,medium,False,False,flag_only
2018-05-27,"जेठ १३, २०७५",64,2018-05-27,stronger_historical,medium,False,False,flag_only
2018-05-28,"जेठ १४, २०७५",64,2018-05-28,stronger_historical,medium,False,False,flag_only
2018-05-30,"जेठ १६, २०७५",64,2018-05-30,stronger_historical,medium,False,False,flag_only
2018-06-08,"जेठ २५, २०७५",64,2018-06-08,stronger_historical,medium,False,False,flag_only
2018-06-09,"जेठ २६, २०७५",64,2018-06-09,stronger_historical,medium,False,False,flag_only
2018-06-11,"जेठ २८, २०७५",64,2018-06-11,stronger_historical,medium,False,False,flag_only
2018-06-13,"जेठ ३०, २०७५",64,2018-06-13,stronger_historical,medium,False,False,flag_only
2018-11-16,"कार्तिक ३०, २०७५",64,2018-11-16,stronger_historical,medium,False,False,flag_only
2018-12-02,"मङ्सिर १६, २०७५",64,2018-12-02,stronger_historical,medium,False,False,flag_only
2019-02-14,"फाल्गुण ०२, २०७५",64,2019-02-14,stronger_historical,medium,False,False,flag_only
2019-02-16,"फाल्गुण ०४, २०७५",64,2019-02-16,stronger_historical,medium,False,False,flag_only
2019-02-25,"फाल्गुण १३, २०७५",64,2019-02-25,stronger_historical,medium,False,False,flag_only
2019-02-27,"फाल्गुण १५, २०७५",64,2019-02-27,stronger_historical,medium,False,False,flag_only
2019-03-05,"फाल्गुण २१, २०७५",64,2019-03-05,stronger_historical,medium,False,False,flag_only
2019-03-06,"फाल्गुण २२, २०७५",64,2019-03-06,stronger_historical,medium,False,False,flag_only
2019-03-16,"चैत ०२, २०७५",64,2019-03-16,stronger_historical,medium,False,False,flag_only
2019-03-24,"चैत १०, २०७५",64,2019-03-24,stronger_historical,medium,False,False,flag_only
2019-04-21,"बैशाख ०८, २०७६",64,2019-04-21,stronger_historical,medium,False,False,flag_only
2019-04-27,"बैशाख १४, २०७६",64,2019-04-27,stronger_historical,medium,False,False,flag_only
2019-05-06,"बैशाख २३, २०७६",64,2019-05-06,stronger_historical,medium,False,False,flag_only
2019-05-12,"बैशाख २९, २०७६",64,2019-05-12,stronger_historical,medium,False,False,flag_only
2019-05-26,"जेठ १२, २०७६",64,2019-05-26,stronger_historical,medium,False,False,flag_only
2019-05-28,"जेठ १४, २०७६",64,2019-05-28,stronger_historical,medium,False,False,flag_only
2019-09-19,"असोज ०२, २०७६",64,2019-09-19,stronger_historical,medium,False,False,flag_only
2020-04-05,"चैत २३, २०७६",64,2020-04-05,stronger_historical,medium,False,False,flag_only
2020-05-14,"जेठ ०१, २०७७",64,2020-05-14,stronger_historical,medium,False,False,flag_only
2020-05-21,"जेठ ०८, २०७७",64,2020-05-21,stronger_historical,medium,False,False,flag_only
2020-06-14,"जेठ ३२, २०७७",64,2020-06-14,stronger_historical,medium,False,False,flag_only
2020-06-16,"असार ०२, २०७७",64,2020-06-16,stronger_historical,medium,False,False,flag_only
2020-07-09,"असार २५, २०७७",64,2020-07-09,stronger_historical,medium,False,False,flag_only
2020-07-26,"साउन ११, २०७७",64,2020-07-26,stronger_historical,medium,False,False,flag_only
2020-07-28,"साउन १३, २०७७",64,2020-07-28,stronger_historical,medium,False,False,flag_only
2020-10-02,"असोज १६, २०७७",64,2020-10-02,stronger_historical,medium,False,False,flag_only
2020-10-25,"कार्तिक ०९, २०७७",64,2020-10-25,stronger_historical,medium,False,False,flag_only
2013-11-07,"कार्तिक २१, २०७०",65,2013-11-07,low_confidence_historical,medium,False,False,flag_only
2013-11-15,"कार्तिक २९, २०७०",65,2013-11-15,low_confidence_historical,medium,False,False,flag_only
2013-11-18,"मङ्सिर ०३, २०७०",65,2013-11-18,low_confidence_historical,medium,False,False,flag_only
2014-07-11,"असार २७, २०७१",65,2014-07-11,low_confidence_historical,medium,False,False,flag_only
2014-07-15,"असार ३१, २०७१",65,2014-07-15,low_confidence_historical,medium,False,False,flag_only
2014-07-17,"साउन ०१, २०७१",65,2014-07-17,low_confidence_historical,medium,False,False,flag_only
2014-07-20,"साउन ०४, २०७१",65,2014-07-20,low_confidence_historical,medium,False,False,flag_only
2014-08-03,"साउन १८, २०७१",65,2014-08-03,low_confidence_historical,medium,False,False,flag_only
2014-08-18,"भदौ ०२, २०७१",65,2014-08-18,low_confidence_historical,medium,False,False,flag_only
2014-08-19,"भदौ ०३, २०७१",65,2014-08-19,low_confidence_historical,medium,False,False,flag_only
2014-08-21,"भदौ ०५, २०७१",65,2014-08-21,low_confidence_historical,medium,False,False,flag_only
2014-08-22,"भदौ ०६, २०७१",65,2014-08-22,low_confidence_historical,medium,False,False,flag_only
2014-08-28,"भदौ १२, २०७१",65,2014-08-28,low_confidence_historical,medium,False,False,flag_only
2014-09-01,"भदौ १६, २०७१",65,2014-09-01,low_confidence_historical,medium,False,False,flag_only
2014-09-05,"भदौ २०, २०७१",65,2014-09-05,low_confidence_historical,medium,False,False,flag_only
2014-11-22,"मङ्सिर ०६, २०७१",65,2014-11-22,medium_confidence_historical,medium,False,False,flag_only
2015-08-31,"भदौ १४, २०७२",65,2015-08-31,stronger_historical,medium,False,False,flag_only
2015-10-13,"असोज २६, २०७२",65,2015-10-13,stronger_historical,medium,False,False,flag_only
2015-10-24,"कार्तिक ०७, २०७२",65,2015-10-24,stronger_historical,medium,False,False,flag_only
2016-09-22,"असोज ०६, २०७३",65,2016-09-22,stronger_historical,medium,False,False,flag_only
2016-09-23,"असोज ०७, २०७३",65,2016-09-23,stronger_historical,medium,False,False,flag_only
2016-09-24,"असोज ०८, २०७३",65,2016-09-24,stronger_historical,medium,False,False,flag_only
2016-10-13,"असोज २७, २०७३",65,2016-10-13,stronger_historical,medium,False,False,flag_only
2016-11-01,"कार्तिक १६, २०७३",65,2016-11-01,stronger_historical,medium,False,False,flag_only
2016-11-09,"कार्तिक २४, २०७३",65,2016-11-09,stronger_historical,medium,False,False,flag_only
2016-11-17,"मङ्सिर ०२, २०७३",65,2016-11-17,stronger_historical,medium,False,False,flag_only
2016-11-18,"मङ्सिर ०३, २०७३",65,2016-11-18,stronger_historical,medium,False,False,flag_only
2016-11-20,"मङ्सिर ०५, २०७३",65,2016-11-20,stronger_historical,medium,False,False,flag_only
2017-06-26,"असार १२, २०७४",65,2017-06-26,stronger_historical,medium,False,False,flag_only
2017-07-03,"असार १९, २०७४",65,2017-07-03,stronger_historical,medium,False,False,flag_only
2017-08-13,"साउन २९, २०७४",65,2017-08-13,stronger_historical,medium,False,False,flag_only
2017-08-14,"साउन ३०, २०७४",65,2017-08-14,stronger_historical,medium,False,False,flag_only
2017-08-16,"साउन ३२, २०७४",65,2017-08-16,stronger_historical,medium,False,False,flag_only
2017-08-17,"भदौ ०१, २०७४",65,2017-08-17,stronger_historical,medium,False,False,flag_only
2017-08-18,"भदौ ०२, २०७४",65,2017-08-18,stronger_historical,medium,False,False,flag_only
2017-08-19,"भदौ ०३, २०७४",65,2017-08-19,stronger_historical,medium,False,False,flag_only
2017-08-20,"भदौ ०४, २०७४",65,2017-08-20,stronger_historical,medium,False,False,flag_only
2017-09-06,"भदौ २१, २०७४",65,2017-09-06,stronger_historical,medium,False,False,flag_only
2017-09-07,"भदौ २२, २०७४",65,2017-09-07,stronger_historical,medium,False,False,flag_only
2017-09-10,"भदौ २५, २०७४",65,2017-09-10,stronger_historical,medium,False,False,flag_only
2017-09-12,"भदौ २७, २०७४",65,2017-09-12,stronger_historical,medium,False,False,flag_only
2017-09-13,"भदौ २८, २०७४",65,2017-09-13,stronger_historical,medium,False,False,flag_only
2017-09-14,"भदौ २९, २०७४",65,2017-09-14,stronger_historical,medium,False,False,flag_only
2017-09-29,"असोज १३, २०७४",65,2017-09-29,stronger_historical,medium,False,False,flag_only
2017-10-02,"असोज १६, २०७४",65,2017-10-02,stronger_historical,medium,False,False,flag_only
2017-10-04,"असोज १८, २०७४",65,2017-10-04,stronger_historical,medium,False,False,flag_only
2017-10-08,"असोज २२, २०७४",65,2017-10-08,stronger_historical,medium,False,False,flag_only
2017-10-09,"असोज २३, २०७४",65,2017-10-09,stronger_historical,medium,False,False,flag_only
2017-10-10,"असोज २४, २०७४",65,2017-10-10,stronger_historical,medium,False,False,flag_only
2017-10-11,"असोज २५, २०७४",65,2017-10-11,stronger_historical,medium,False,False,flag_only
2017-10-19,"कार्तिक ०२, २०७४",65,2017-10-19,stronger_historical,medium,False,False,flag_only
2017-10-24,"कार्तिक ०७, २०७४",65,2017-10-24,stronger_historical,medium,False,False,flag_only
2017-10-27,"कार्तिक १०, २०७४",65,2017-10-27,stronger_historical,medium,False,False,flag_only
2017-10-28,"कार्तिक ११, २०७४",65,2017-10-28,stronger_historical,medium,False,False,flag_only
2017-10-30,"कार्तिक १३, २०७४",65,2017-10-30,stronger_historical,medium,False,False,flag_only
2017-11-07,"कार्तिक २१, २०७४",65,2017-11-07,stronger_historical,medium,False,False,flag_only
2017-11-08,"कार्तिक २२, २०७४",65,2017-11-08,stronger_historical,medium,False,False,flag_only
2017-11-09,"कार्तिक २३, २०७४",65,2017-11-09,stronger_historical,medium,False,False,flag_only
2017-11-11,"कार्तिक २५, २०७४",65,2017-11-11,stronger_historical,medium,False,False,flag_only
2017-11-12,"कार्तिक २६, २०७४",65,2017-11-12,stronger_historical,medium,False,False,flag_only
2017-11-13,"कार्तिक २७, २०७४",65,2017-11-13,stronger_historical,medium,False,False,flag_only
2017-11-14,"कार्तिक २८, २०७४",65,2017-11-14,stronger_historical,medium,False,False,flag_only
2017-11-15,"कार्तिक २९, २०७४",65,2017-11-15,stronger_historical,medium,False,False,flag_only
2017-11-16,"कार्तिक ३०, २०७४",65,2017-11-16,stronger_historical,medium,False,False,flag_only
2017-11-17,"मङ्सिर ०१, २०७४",65,2017-11-17,stronger_historical,medium,False,False,flag_only
2017-11-18,"मङ्सिर ०२, २०७४",65,2017-11-18,stronger_historical,medium,False,False,flag_only
2017-11-19,"मङ्सिर ०३, २०७४",65,2017-11-19,stronger_historical,medium,False,False,flag_only
2017-12-06,"मङ्सिर २०, २०७४",65,2017-12-06,stronger_historical,medium,False,False,flag_only
2017-12-10,"मङ्सिर २४, २०७४",65,2017-12-10,stronger_historical,medium,False,False,flag_only
2017-12-13,"मङ्सिर २७, २०७४",65,2017-12-13,stronger_historical,medium,False,False,flag_only
2017-12-14,"मङ्सिर २८, २०७४",65,2017-12-14,stronger_historical,medium,False,False,flag_only
2017-12-15,"मङ्सिर २९, २०७४",65,2017-12-15,stronger_historical,medium,False,False,flag_only
2017-12-16,"पुस ०१, २०७४",65,2017-12-16,stronger_historical,medium,False,False,flag_only
2017-12-17,"पुस ०२, २०७४",65,2017-12-17,stronger_historical,medium,False,False,flag_only
2017-12-20,"पुस ०५, २०७४",65,2017-12-20,stronger_historical,medium,False,False,flag_only
2018-01-19,"माघ ०५, २०७४",65,2018-01-19,stronger_historical,medium,False,False,flag_only
2018-01-20,"माघ ०६, २०७४",65,2018-01-20,stronger_historical,medium,False,False,flag_only
2018-03-05,"फाल्गुण २१, २०७४",65,2018-03-05,stronger_historical,medium,False,False,flag_only
2018-03-06,"फाल्गुण २२, २०७४",65,2018-03-06,stronger_historical,medium,False,False,flag_only
2018-03-09,"फाल्गुण २५, २०७४",65,2018-03-09,stronger_historical,medium,False,False,flag_only
2018-03-10,"फाल्गुण २६, २०७४",65,2018-03-10,stronger_historical,medium,False,False,flag_only
2018-05-09,"बैशाख २६, २०७५",65,2018-05-09,stronger_historical,medium,False,False,flag_only
2018-05-10,"बैशाख २७, २०७५",65,2018-05-10,stronger_historical,medium,False,False,flag_only
2018-05-11,"बैशाख २८, २०७५",65,2018-05-11,stronger_historical,medium,False,False,flag_only
2018-05-12,"बैशाख २९, २०७५",65,2018-05-12,stronger_historical,medium,False,False,flag_only
2018-05-13,"बैशाख ३०, २०७५",65,2018-05-13,stronger_historical,medium,False,False,flag_only
2018-05-20,"जेठ ०६, २०७५",65,2018-05-20,stronger_historical,medium,False,False,flag_only
2018-05-21,"जेठ ०७, २०७५",65,2018-05-21,stronger_historical,medium,False,False,flag_only
2018-05-24,"जेठ १०, २०७५",65,2018-05-24,stronger_historical,medium,False,False,flag_only
2018-05-26,"जेठ १२, २०७५",65,2018-05-26,stronger_historical,medium,False,False,flag_only
2018-05-29,"जेठ १५, २०७५",65,2018-05-29,stronger_historical,medium,False,False,flag_only
2018-05-31,"जेठ १७, २०७५",65,2018-05-31,stronger_historical,medium,False,False,flag_only
2018-06-01,"जेठ १८, २०७५",65,2018-06-01,stronger_historical,medium,False,False,flag_only
2018-06-02,"जेठ १९, २०७५",65,2018-06-02,stronger_historical,medium,False,False,flag_only
2018-06-03,"जेठ २०, २०७५",65,2018-06-03,stronger_historical,medium,False,False,flag_only
2018-06-04,"जेठ २१, २०७५",65,2018-06-04,stronger_historical,medium,False,False,flag_only
2018-06-05,"जेठ २२, २०७५",65,2018-06-05,stronger_historical,medium,False,False,flag_only
2018-06-06,"जेठ २३, २०७५",65,2018-06-06,stronger_historical,medium,False,False,flag_only
2018-06-07,"जेठ २४, २०७५",65,2018-06-07,stronger_historical,medium,False,False,flag_only
2018-06-14,"जेठ ३१, २०७५",65,2018-06-14,stronger_historical,medium,False,False,flag_only
2018-06-15,"असार ०१, २०७५",65,2018-06-15,stronger_historical,medium,False,False,flag_only
2018-06-16,"असार ०२, २०७५",65,2018-06-16,stronger_historical,medium,False,False,flag_only
2018-06-17,"असार ०३, २०७५",65,2018-06-17,stronger_historical,medium,False,False,flag_only
2018-06-18,"असार ०४, २०७५",65,2018-06-18,stronger_historical,medium,False,False,flag_only
2018-06-19,"असार ०५, २०७५",65,2018-06-19,stronger_historical,medium,False,False,flag_only
2018-12-13,"मङ्सिर २७, २०७५",65,2018-12-13,stronger_historical,medium,False,False,flag_only
2018-12-14,"मङ्सिर २८, २०७५",65,2018-12-14,stronger_historical,medium,False,False,flag_only
2018-12-15,"मङ्सिर २९, २०७५",65,2018-12-15,stronger_historical,medium,False,False,flag_only
2018-12-16,"पुस ०१, २०७५",65,2018-12-16,stronger_historical,medium,False,False,flag_only
2018-12-17,"पुस ०२, २०७५",65,2018-12-17,stronger_historical,medium,False,False,flag_only
2018-12-18,"पुस ०३, २०७५",65,2018-12-18,stronger_historical,medium,False,False,flag_only
2018-12-19,"पुस ०४, २०७५",65,2018-12-19,stronger_historical,medium,False,False,flag_only
2018-12-27,"पुस १२, २०७५",65,2018-12-27,stronger_historical,medium,False,False,flag_only
2019-02-08,"माघ २५, २०७५",65,2019-02-08,stronger_historical,medium,False,False,flag_only
2019-02-09,"माघ २६, २०७५",65,2019-02-09,stronger_historical,medium,False,False,flag_only
2019-02-15,"फाल्गुण ०३, २०७५",65,2019-02-15,stronger_historical,medium,False,False,flag_only
2019-02-19,"फाल्गुण ०७, २०७५",65,2019-02-19,stronger_historical,medium,False,False,flag_only
2019-02-20,"फाल्गुण ०८, २०७५",65,2019-02-20,stronger_historical,medium,False,False,flag_only
2019-02-21,"फाल्गुण ०९, २०७५",65,2019-02-21,stronger_historical,medium,False,False,flag_only
2019-02-22,"फाल्गुण १०, २०७५",65,2019-02-22,stronger_historical,medium,False,False,flag_only
2019-02-23,"फाल्गुण ११, २०७५",65,2019-02-23,stronger_historical,medium,False,False,flag_only
2019-02-24,"फाल्गुण १२, २०७५",65,2019-02-24,stronger_historical,medium,False,False,flag_only
2019-02-28,"फाल्गुण १६, २०७५",65,2019-02-28,stronger_historical,medium,False,False,flag_only
2019-03-01,"फाल्गुण १७, २०७५",65,2019-03-01,stronger_historical,medium,False,False,flag_only
2019-03-02,"फाल्गुण १८, २०७५",65,2019-03-02,stronger_historical,medium,False,False,flag_only
2019-04-22,"बैशाख ०९, २०७६",65,2019-04-22,stronger_historical,medium,False,False,flag_only
2019-04-23,"बैशाख १०, २०७६",65,2019-04-23,stronger_historical,medium,False,False,flag_only
2019-04-24,"बैशाख ११, २०७६",65,2019-04-24,stronger_historical,medium,False,False,flag_only
2019-04-25,"बैशाख १२, २०७६",65,2019-04-25,stronger_historical,medium,False,False,flag_only
2019-04-26,"बैशाख १३, २०७६",65,2019-04-26,stronger_historical,medium,False,False,flag_only
2019-04-29,"बैशाख १६, २०७६",65,2019-04-29,stronger_historical,medium,False,False,flag_only
2019-04-30,"बैशाख १७, २०७६",65,2019-04-30,stronger_historical,medium,False,False,flag_only
2019-05-01,"बैशाख १८, २०७६",65,2019-05-01,stronger_historical,medium,False,False,flag_only
2019-05-02,"बैशाख १९, २०७६",65,2019-05-02,stronger_historical,medium,False,False,flag_only
2019-05-03,"बैशाख २०, २०७६",65,2019-05-03,stronger_historical,medium,False,False,flag_only
2019-05-04,"बैशाख २१, २०७६",65,2019-05-04,stronger_historical,medium,False,False,flag_only
2019-05-27,"जेठ १३, २०७६",65,2019-05-27,stronger_historical,medium,False,False,flag_only
2019-05-30,"जेठ १६, २०७६",65,2019-05-30,stronger_historical,medium,False,False,flag_only
2019-10-31,"कार्तिक १४, २०७६",65,2019-10-31,stronger_historical,medium,False,False,flag_only
2020-04-03,"चैत २१, २०७६",65,2020-04-03,stronger_historical,medium,False,False,flag_only
2020-06-24,"असार १०, २०७७",65,2020-06-24,stronger_historical,medium,False,False,flag_only
2020-07-01,"असार १७, २०७७",65,2020-07-01,stronger_historical,medium,False,False,flag_only
2020-07-06,"असार २२, २०७७",65,2020-07-06,stronger_historical,medium,False,False,flag_only
2020-07-08,"असार २४, २०७७",65,2020-07-08,stronger_historical,medium,False,False,flag_only
2020-07-10,"असार २६, २०७७",65,2020-07-10,stronger_historical,medium,False,False,flag_only
2020-07-25,"साउन १०, २०७७",65,2020-07-25,stronger_historical,medium,False,False,flag_only
2020-08-28,"भदौ १२, २०७७",65,2020-08-28,stronger_historical,medium,False,False,flag_only
2023-10-25,"कार्तिक ०८, २०८०",65,2023-10-25,stronger_historical,medium,False,False,flag_only
2013-11-10,"कार्तिक २४, २०७०",66,2013-11-10,low_confidence_historical,medium,False,False,flag_only
2013-11-16,"मङ्सिर ०१, २०७०",66,2013-11-16,low_confidence_historical,medium,False,False,flag_only
2014-07-03,"असार १९, २०७१",66,2014-07-03,low_confidence_historical,medium,False,False,flag_only
2014-07-18,"साउन ०२, २०७१",66,2014-07-18,low_confidence_historical,medium,False,False,flag_only
2014-07-21,"साउन ०५, २०७१",66,2014-07-21,low_confidence_historical,medium,False,False,flag_only
2014-07-23,"साउन ०७, २०७१",66,2014-07-23,low_confidence_historical,medium,False,False,flag_only
2014-08-04,"साउन १९, २०७१",66,2014-08-04,low_confidence_historical,medium,False,False,flag_only
2014-08-05,"साउन २०, २०७१",66,2014-08-05,low_confidence_historical,medium,False,False,flag_only
2014-08-06,"साउन २१, २०७१",66,2014-08-06,low_confidence_historical,medium,False,False,flag_only
2014-08-07,"साउन २२, २०७१",66,2014-08-07,low_confidence_historical,medium,False,False,flag_only
2014-08-09,"साउन २४, २०७१",66,2014-08-09,low_confidence_historical,medium,False,False,flag_only
2014-08-10,"साउन २५, २०७१",66,2014-08-10,low_confidence_historical,medium,False,False,flag_only
2014-08-11,"साउन २६, २०७१",66,2014-08-11,low_confidence_historical,medium,False,False,flag_only
2014-08-29,"भदौ १३, २०७१",66,2014-08-29,low_confidence_historical,medium,False,False,flag_only
2014-09-06,"भदौ २१, २०७१",66,2014-09-06,low_confidence_historical,medium,False,False,flag_only
2014-09-15,"भदौ ३०, २०७१",66,2014-09-15,low_confidence_historical,medium,False,False,flag_only
2014-10-30,"कार्तिक १३, २०७१",66,2014-10-30,low_confidence_historical,medium,False,False,flag_only
2015-05-01,"बैशाख १८, २०७२",66,2015-05-01,stronger_historical,medium,False,False,flag_only
2015-07-14,"असार २९, २०७२",66,2015-07-14,stronger_historical,medium,False,False,flag_only
2015-09-02,"भदौ १६, २०७२",66,2015-09-02,stronger_historical,medium,False,False,flag_only
2015-10-12,"असोज २५, २०७२",66,2015-10-12,stronger_historical,medium,False,False,flag_only
2015-11-01,"कार्तिक १५, २०७२",66,2015-11-01,stronger_historical,medium,False,False,flag_only
2016-05-09,"बैशाख २७, २०७३",66,2016-05-09,stronger_historical,medium,False,False,flag_only
2016-05-10,"बैशाख २८, २०७३",66,2016-05-10,stronger_historical,medium,False,False,flag_only
2016-05-15,"जेठ ०२, २०७३",66,2016-05-15,stronger_historical,medium,False,False,flag_only
2016-05-16,"जेठ ०३, २०७३",66,2016-05-16,stronger_historical,medium,False,False,flag_only
2016-09-25,"असोज ०९, २०७३",66,2016-09-25,stronger_historical,medium,False,False,flag_only
2016-09-26,"असोज १०, २०७३",66,2016-09-26,stronger_historical,medium,False,False,flag_only
2016-09-27,"असोज ११, २०७३",66,2016-09-27,stronger_historical,medium,False,False,flag_only
2016-09-28,"असोज १२, २०७३",66,2016-09-28,stronger_historical,medium,False,False,flag_only
2016-10-14,"असोज २८, २०७३",66,2016-10-14,stronger_historical,medium,False,False,flag_only
2016-11-02,"कार्तिक १७, २०७३",66,2016-11-02,stronger_historical,medium,False,False,flag_only
