requested_date_ad,scrape_date_bs,commodity,unit,min_price,max_price,avg_price,price_issue_type,exclude_from_default_model_window,manual_review,policy_action
2025-03-22,"चैत ०९, २०८१",तरबुजा(पाटे),केजी,220.0,250.0,233.33,statistical_outlier,False,True,manual_review
2022-02-18,"फाल्गुण ०६, २०७८",ताजा माछा(छडी),केजी,300.0,400.0,350.0,statistical_outlier,False,True,manual_review
2022-02-27,"फाल्गुण १५, २०७८",ताजा माछा(छडी),केजी,320.0,350.0,335.0,statistical_outlier,False,True,manual_review
2022-03-05,"फाल्गुण २१, २०७८",ताजा माछा(छडी),केजी,320.0,350.0,335.0,statistical_outlier,False,True,manual_review
2022-03-06,"फाल्गुण २२, २०७८",ताजा माछा(छडी),केजी,320.0,350.0,335.0,statistical_outlier,False,True,manual_review
2022-03-07,"फाल्गुण २३, २०७८",ताजा माछा(छडी),केजी,320.0,350.0,335.0,statistical_outlier,False,True,manual_review
2023-03-11,"फाल्गुण २७, २०७९",ताजा माछा(छडी),केजी,330.0,360.0,345.0,statistical_outlier,False,True,manual_review
2023-03-12,"फाल्गुण २८, २०७९",ताजा माछा(छडी),केजी,330.0,360.0,345.0,statistical_outlier,False,True,manual_review
2022-02-12,"माघ २९, २०७८",ताजा माछा(छडी),केजी,300.0,350.0,333.33,statistical_outlier,False,True,manual_review
2024-12-16,"पुस ०१, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-17,"पुस ०२, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-18,"पुस ०३, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-19,"पुस ०४, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-20,"पुस ०५, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-21,"पुस ०६, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-22,"पुस ०७, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-23,"पुस ०८, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-24,"पुस ०९, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-25,"पुस १०, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,430.0,statistical_outlier,False,True,manual_review
2024-12-26,"पुस ११, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-27,"पुस १२, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-28,"पुस १३, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-29,"पुस १४, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-30,"पुस १५, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-31,"पुस १६, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-01,"पुस १७, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-02,"पुस १८, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-03,"पुस १९, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-04,"पुस २०, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-05,"पुस २१, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-06,"पुस २२, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,430.0,statistical_outlier,False,True,manual_review
2025-01-07,"पुस २३, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-08,"पुस २४, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-09,"पुस २५, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-10,"पुस २६, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-11,"पुस २७, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-12,"पुस २८, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-13,"पुस २९, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-13,"फाल्गुण ०१, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-14,"फाल्गुण ०२, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-15,"फाल्गुण ०३, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-16,"फाल्गुण ०४, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-17,"फाल्गुण ०५, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-18,"फाल्गुण ०६, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-13,"मङ्सिर २८, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-14,"मङ्सिर २९, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2024-12-15,"मङ्सिर ३०, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-14,"माघ ०१, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-15,"माघ ०२, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-16,"माघ ०३, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-17,"माघ ०४, २०८१",ताजा माछा(मुंगरी),केजी,400.0,500.0,450.0,statistical_outlier,False,True,manual_review
2025-01-18,"माघ ०५, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-19,"माघ ०६, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,430.0,statistical_outlier,False,True,manual_review
2025-01-20,"माघ ०७, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,430.0,statistical_outlier,False,True,manual_review
2025-01-21,"माघ ०८, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-22,"माघ ०९, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-23,"माघ १०, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,430.0,statistical_outlier,False,True,manual_review
2025-01-24,"माघ ११, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-25,"माघ १२, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-26,"माघ १३, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-27,"माघ १४, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-28,"माघ १५, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-29,"माघ १६, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-30,"माघ १७, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-01-31,"माघ १८, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-01,"माघ १९, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-02,"माघ २०, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-03,"माघ २१, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-04,"माघ २२, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-05,"माघ २३, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-06,"माघ २४, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-07,"माघ २५, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-08,"माघ २६, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-09,"माघ २७, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-10,"माघ २८, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-11,"माघ २९, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2025-02-12,"माघ ३०, २०८१",ताजा माछा(मुंगरी),केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2023-03-15,"चैत ०१, २०७९",मकै बोडी,केजी,180.0,190.0,185.0,statistical_outlier,False,True,manual_review
2023-03-17,"चैत ०३, २०७९",मकै बोडी,केजी,160.0,180.0,170.0,statistical_outlier,False,True,manual_review
2023-11-20,"मङ्सिर ०४, २०८०",मेवा(भारतीय),केजी,150.0,170.0,160.0,statistical_outlier,False,True,manual_review
2023-09-21,"असोज ०४, २०८०",सेतो मूला(हाइब्रीड),केजी,120.0,130.0,125.0,statistical_outlier,False,True,manual_review
2023-09-22,"असोज ०५, २०८०",सेतो मूला(हाइब्रीड),केजी,120.0,130.0,126.67,statistical_outlier,False,True,manual_review
2023-09-03,"भदौ १७, २०८०",सेतो मूला(हाइब्रीड),केजी,110.0,120.0,115.0,statistical_outlier,False,True,manual_review
2023-09-08,"भदौ २२, २०८०",सेतो मूला(हाइब्रीड),केजी,110.0,120.0,115.0,statistical_outlier,False,True,manual_review
2023-09-09,"भदौ २३, २०८०",सेतो मूला(हाइब्रीड),केजी,110.0,120.0,115.0,statistical_outlier,False,True,manual_review
2023-09-10,"भदौ २४, २०८०",सेतो मूला(हाइब्रीड),केजी,110.0,120.0,115.0,statistical_outlier,False,True,manual_review
2023-09-11,"भदौ २५, २०८०",सेतो मूला(हाइब्रीड),केजी,110.0,120.0,116.67,statistical_outlier,False,True,manual_review
2023-09-12,"भदौ २६, २०८०",सेतो मूला(हाइब्रीड),केजी,110.0,120.0,116.67,statistical_outlier,False,True,manual_review
2023-09-14,"भदौ २८, २०८०",सेतो मूला(हाइब्रीड),केजी,110.0,120.0,116.67,statistical_outlier,False,True,manual_review
2023-09-15,"भदौ २९, २०८०",सेतो मूला(हाइब्रीड),केजी,110.0,120.0,116.0,statistical_outlier,False,True,manual_review
2023-09-16,"भदौ ३०, २०८०",सेतो मूला(हाइब्रीड),केजी,110.0,120.0,116.67,statistical_outlier,False,True,manual_review
2020-07-04,"असार २०, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-05,"असार २१, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-06,"असार २२, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-07,"असार २३, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-08,"असार २४, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-09,"असार २५, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-10,"असार २६, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-11,"असार २७, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-13,"असार २९, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-14,"असार ३०, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-15,"असार ३१, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-16,"साउन ०१, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-17,"साउन ०२, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-18,"साउन ०३, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-19,"साउन ०४, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-20,"साउन ०५, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-21,"साउन ०६, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-22,"साउन ०७, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-23,"साउन ०८, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-24,"साउन ०९, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-25,"साउन १०, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-26,"साउन ११, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-27,"साउन १२, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-28,"साउन १३, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-29,"साउन १४, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2020-07-30,"साउन १५, २०७७",स्याउ(फूजी),केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2022-03-22,"चैत ०८, २०७८",आँप(कलकत्ते),केजी,400.0,450.0,425.0,statistical_outlier,False,True,manual_review
2022-03-23,"चैत ०९, २०७८",आँप(कलकत्ते),केजी,400.0,450.0,425.0,statistical_outlier,False,True,manual_review
2020-11-29,"मङ्सिर १४, २०७७",आलु रातो(भारतीय),केजी,75.0,80.0,78.0,statistical_outlier,False,True,manual_review
2020-11-30,"मङ्सिर १५, २०७७",आलु रातो(भारतीय),केजी,75.0,80.0,77.0,statistical_outlier,False,True,manual_review
2020-12-01,"मङ्सिर १६, २०७७",आलु रातो(भारतीय),केजी,78.0,82.0,80.0,statistical_outlier,False,True,manual_review
2024-10-05,"असोज १९, २०८१",गोलभेडा ठूलो(भारतीय),केजी,140.0,160.0,150.0,statistical_outlier,False,True,manual_review
2019-11-01,"कार्तिक १५, २०७६",गोलभेडा ठूलो(भारतीय),केजी,150.0,160.0,155.0,statistical_outlier,False,True,manual_review
2023-08-21,"भदौ ०४, २०८०",गोलभेडा ठूलो(भारतीय),केजी,150.0,160.0,155.0,statistical_outlier,False,True,manual_review
2023-08-22,"भदौ ०५, २०८०",गोलभेडा ठूलो(भारतीय),केजी,140.0,160.0,150.0,statistical_outlier,False,True,manual_review
2023-08-24,"भदौ ०७, २०८०",गोलभेडा ठूलो(भारतीय),केजी,140.0,160.0,150.0,statistical_outlier,False,True,manual_review
2024-03-15,"चैत ०२, २०८०",परवर(तराई),केजी,230.0,250.0,240.0,statistical_outlier,False,True,manual_review
2026-01-09,"पुस २५, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2026-01-10,"पुस २६, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2026-01-12,"पुस २८, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2026-01-13,"पुस २९, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2026-01-14,"पुस ३०, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2022-02-13,"फाल्गुण ०१, २०७८",परवर(तराई),केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2023-02-13,"फाल्गुण ०१, २०७९",परवर(तराई),केजी,240.0,260.0,250.0,statistical_outlier,False,True,manual_review
2022-02-14,"फाल्गुण ०२, २०७८",परवर(तराई),केजी,300.0,310.0,305.0,statistical_outlier,False,True,manual_review
2023-02-14,"फाल्गुण ०२, २०७९",परवर(तराई),केजी,230.0,240.0,235.0,statistical_outlier,False,True,manual_review
2022-02-15,"फाल्गुण ०३, २०७८",परवर(तराई),केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2022-02-16,"फाल्गुण ०४, २०७८",परवर(तराई),केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2023-02-21,"फाल्गुण ०९, २०७९",परवर(तराई),केजी,240.0,260.0,250.0,statistical_outlier,False,True,manual_review
2023-02-22,"फाल्गुण १०, २०७९",परवर(तराई),केजी,240.0,250.0,245.0,statistical_outlier,False,True,manual_review
2024-02-23,"फाल्गुण ११, २०८०",परवर(तराई),केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2024-02-24,"फाल्गुण १२, २०८०",परवर(तराई),केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2024-02-25,"फाल्गुण १३, २०८०",परवर(तराई),केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2021-02-26,"फाल्गुण १४, २०७७",परवर(तराई),केजी,230.0,240.0,235.0,statistical_outlier,False,True,manual_review
2024-02-28,"फाल्गुण १६, २०८०",परवर(तराई),केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2024-02-29,"फाल्गुण १७, २०८०",परवर(तराई),केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2024-03-02,"फाल्गुण १९, २०८०",परवर(तराई),केजी,300.0,320.0,310.0,statistical_outlier,False,True,manual_review
2024-03-04,"फाल्गुण २१, २०८०",परवर(तराई),केजी,300.0,320.0,310.0,statistical_outlier,False,True,manual_review
2024-03-05,"फाल्गुण २२, २०८०",परवर(तराई),केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2024-03-06,"फाल्गुण २३, २०८०",परवर(तराई),केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2022-03-08,"फाल्गुण २४, २०७८",परवर(तराई),केजी,220.0,230.0,225.0,statistical_outlier,False,True,manual_review
2024-03-07,"फाल्गुण २४, २०८०",परवर(तराई),केजी,260.0,280.0,270.0,statistical_outlier,False,True,manual_review
2022-03-09,"फाल्गुण २५, २०७८",परवर(तराई),केजी,230.0,240.0,235.0,statistical_outlier,False,True,manual_review
2024-03-08,"फाल्गुण २५, २०८०",परवर(तराई),केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2024-03-09,"फाल्गुण २६, २०८०",परवर(तराई),केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2024-03-10,"फाल्गुण २७, २०८०",परवर(तराई),केजी,270.0,280.0,275.0,statistical_outlier,False,True,manual_review
2024-03-11,"फाल्गुण २८, २०८०",परवर(तराई),केजी,260.0,300.0,280.0,statistical_outlier,False,True,manual_review
2024-03-12,"फाल्गुण २९, २०८०",परवर(तराई),केजी,260.0,280.0,270.0,statistical_outlier,False,True,manual_review
2024-03-13,"फाल्गुण ३०, २०८०",परवर(तराई),केजी,260.0,280.0,270.0,statistical_outlier,False,True,manual_review
2026-01-15,"माघ ०१, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2026-01-16,"माघ ०२, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2026-01-17,"माघ ०३, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2026-01-18,"माघ ०४, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2026-01-19,"माघ ०५, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2024-01-20,"माघ ०६, २०८०",परवर(तराई),केजी,380.0,400.0,390.0,statistical_outlier,False,True,manual_review
2026-01-20,"माघ ०६, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2026-01-21,"माघ ०७, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2024-01-22,"माघ ०८, २०८०",परवर(तराई),केजी,350.0,360.0,355.0,statistical_outlier,False,True,manual_review
2026-01-22,"माघ ०८, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2024-01-23,"माघ ०९, २०८०",परवर(तराई),केजी,350.0,360.0,355.0,statistical_outlier,False,True,manual_review
2026-01-23,"माघ ०९, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2024-01-24,"माघ १०, २०८०",परवर(तराई),केजी,350.0,360.0,355.0,statistical_outlier,False,True,manual_review
2026-01-24,"माघ १०, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2024-01-25,"माघ ११, २०८०",परवर(तराई),केजी,350.0,360.0,355.0,statistical_outlier,False,True,manual_review
2026-01-25,"माघ ११, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2024-01-26,"माघ १२, २०८०",परवर(तराई),केजी,350.0,360.0,355.0,statistical_outlier,False,True,manual_review
2026-01-26,"माघ १२, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2026-01-27,"माघ १३, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2024-01-28,"माघ १४, २०८०",परवर(तराई),केजी,260.0,280.0,270.0,statistical_outlier,False,True,manual_review
2026-01-28,"माघ १४, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2024-01-29,"माघ १५, २०८०",परवर(तराई),केजी,250.0,260.0,256.67,statistical_outlier,False,True,manual_review
2026-01-29,"माघ १५, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2024-01-30,"माघ १६, २०८०",परवर(तराई),केजी,250.0,260.0,255.0,statistical_outlier,False,True,manual_review
2026-01-30,"माघ १६, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2024-01-31,"माघ १७, २०८०",परवर(तराई),केजी,250.0,260.0,255.0,statistical_outlier,False,True,manual_review
2026-01-31,"माघ १७, २०८२",परवर(तराई),केजी,220.0,240.0,230.0,statistical_outlier,False,True,manual_review
2024-02-01,"माघ १८, २०८०",परवर(तराई),केजी,250.0,260.0,255.0,statistical_outlier,False,True,manual_review
2024-02-03,"माघ २०, २०८०",परवर(तराई),केजी,250.0,260.0,255.0,statistical_outlier,False,True,manual_review
2024-02-04,"माघ २१, २०८०",परवर(तराई),केजी,250.0,260.0,255.0,statistical_outlier,False,True,manual_review
2021-02-09,"माघ २७, २०७७",परवर(तराई),केजी,230.0,240.0,235.0,statistical_outlier,False,True,manual_review
2022-02-10,"माघ २७, २०७८",परवर(तराई),केजी,250.0,300.0,275.0,statistical_outlier,False,True,manual_review
2022-02-11,"माघ २८, २०७८",परवर(तराई),केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2022-02-12,"माघ २९, २०७८",परवर(तराई),केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2024-11-11,"कार्तिक २६, २०८१",सखरखण्ड,केजी,130.0,150.0,140.0,statistical_outlier,False,True,manual_review
2024-11-12,"कार्तिक २७, २०८१",सखरखण्ड,केजी,130.0,150.0,140.0,statistical_outlier,False,True,manual_review
2015-10-17,"असोज ३०, २०७२",जुनार,केजी,35.0,40.0,38.0,statistical_outlier,False,True,manual_review
2014-10-25,"कार्तिक ०८, २०७१",जुनार,केजी,60.0,75.0,68.0,statistical_outlier,False,True,manual_review
2013-11-04,"कार्तिक १८, २०७०",जुनार,केजी,60.0,70.0,65.0,statistical_outlier,False,True,manual_review
2015-11-12,"कार्तिक २६, २०७२",जुनार,केजी,40.0,50.0,45.0,statistical_outlier,False,True,manual_review
2015-11-13,"कार्तिक २७, २०७२",जुनार,केजी,40.0,50.0,45.0,statistical_outlier,False,True,manual_review
2015-11-14,"कार्तिक २८, २०७२",जुनार,केजी,40.0,50.0,45.0,statistical_outlier,False,True,manual_review
2016-03-16,"चैत ०३, २०७२",जुनार,केजी,60.0,70.0,65.0,statistical_outlier,False,True,manual_review
2016-03-17,"चैत ०४, २०७२",जुनार,केजी,60.0,70.0,65.0,statistical_outlier,False,True,manual_review
2016-03-18,"चैत ०५, २०७२",जुनार,केजी,60.0,70.0,65.0,statistical_outlier,False,True,manual_review
2016-03-19,"चैत ०६, २०७२",जुनार,केजी,60.0,70.0,65.0,statistical_outlier,False,True,manual_review
2016-03-20,"चैत ०७, २०७२",जुनार,केजी,60.0,70.0,65.0,statistical_outlier,False,True,manual_review
2016-03-21,"चैत ०८, २०७२",जुनार,केजी,60.0,70.0,65.0,statistical_outlier,False,True,manual_review
2016-03-22,"चैत ०९, २०७२",जुनार,केजी,60.0,70.0,65.0,statistical_outlier,False,True,manual_review
2016-03-23,"चैत १०, २०७२",जुनार,केजी,60.0,70.0,65.0,statistical_outlier,False,True,manual_review
2016-03-24,"चैत ११, २०७२",जुनार,केजी,60.0,70.0,65.0,statistical_outlier,False,True,manual_review
2016-03-25,"चैत १२, २०७२",जुनार,केजी,60.0,70.0,65.0,statistical_outlier,False,True,manual_review
2016-03-26,"चैत १३, २०७२",जुनार,केजी,60.0,70.0,65.0,statistical_outlier,False,True,manual_review
2016-03-27,"चैत १४, २०७२",जुनार,केजी,60.0,70.0,65.0,statistical_outlier,False,True,manual_review
2016-03-28,"चैत १५, २०७२",जुनार,केजी,60.0,70.0,65.0,statistical_outlier,False,True,manual_review
